log_budget,release_year,release_month,release_quarter,log_star_power,score,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,nan,romance,science_fiction,thriller,tv_movie,war,western,opening_weekend,revenue,names
18.52323734130273,2022,10,4,19.400138618577884,73.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,122229882.11021136,327683157.2,Rosaline
16.953610124843348,2019,12,4,18.540513529248237,60.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13783434.15916684,35515687.0,The Queen's Corgi
18.197537205138154,2019,12,4,18.94034219324862,68.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3470079.2452044263,6628721.0,The Aeronauts
15.894952224644102,1992,8,3,18.351911865096863,53.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9386133.356263082,17092453.0,Pet Sematary II
16.213405921671733,1994,6,2,18.590879745861407,77.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3775440.9958303925,9170214.0,What's Eating Gilbert Grape
18.209960218809425,2023,2,1,19.356012833648474,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,72745398.95504294,169299022.4,Heaven in Hell
18.410630418199872,2015,12,4,19.337337852702316,69.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91850739.29258221,250091610.0,The Peanuts Movie
17.553180200057167,1989,8,3,18.488060194816125,63.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74037402.02482232,156167015.0,Licence to Kill
18.161910027948373,2020,3,1,19.738186902086557,65.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,133715782.0835379,339156011.4,Altered Carbon: Resleeved
18.525040768285617,2023,3,1,19.94225551364433,72.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,178554662.83381304,512397898.8,Chang Can Dunk
18.643824303266577,2022,3,1,19.744673623626735,70.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,276916244.42717546,515036018.8,Fresh
16.52356082573315,2006,10,4,18.351021914173987,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12186075.681457391,22165608.0,The Marine
17.62611778147618,2017,4,2,18.452269992926357,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,593792.3523415442,1600000.0,Mine
15.607270193858982,2020,11,4,18.906345603202666,66.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,8421126.557029095,18073433.0,Freaky
17.489586651000455,2019,11,4,17.30532081120409,64.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,22000.563139385595,44291.0,The Room
16.705882371415992,2017,5,2,19.450832523107433,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,21770376.54823047,40651864.0,The Circle
18.935896721993366,2014,10,4,20.720780118907527,49.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,429244830.13305086,997517367.8,A Matter of Faith
14.883663982790228,2016,10,4,19.63067679848339,73.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,964463.0683242023,2238600.0,Gantz:O
17.989897843244528,2015,1,1,19.293659112747378,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65395859.080094166,163527824.0,Unbroken
15.830413711839864,2012,5,2,17.66269811979749,57.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5715494.162670225,10109659.0,Iron Sky
17.909855136853043,2003,4,2,19.126136656667104,52.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46508071.25982556,90558582.0,Kangaroo Jack
19.017317029638075,2018,7,3,19.501732873024608,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74956827.96950583,175269998.8,A Newly Wedded Couple's Sex Life
18.695277584454274,2018,10,4,19.894612832285052,74.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,238234696.08,397057826.8,Re:ZERO -Starting Life in Another World- Memory Snow
15.830413711839864,2023,1,1,18.61610947236244,53.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1690438.0856120104,4650308.4,Maybe I Do
18.197537205138154,2001,7,3,18.83816991376449,61.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54692558.80630095,98341932.0,Evolution
18.56478109658413,2022,7,3,19.539780404901453,64.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128767353.6821145,365470598.0,Not Okay
17.21001898503268,2010,2,1,19.5042557172425,70.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3766963.903624933,7000000.0,Planet Hulk
18.058275139672464,2022,8,3,20.094178139140176,69.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,364921733.8004444,893429202.4,Look Both Ways
14.731801689838349,2012,8,3,17.245063207811043,75.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5407652.241403887,11500000.0,The Birds
16.811242881518265,2004,9,3,18.634130036346857,61.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13858848.828426598,29170410.0,Yu-Gi-Oh! The Movie
16.300417291085605,2019,10,4,18.895550855564146,57.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25341103.544339523,47582563.0,47 Meters Down: Uncaged
17.034386422832473,2007,11,4,18.921320469367302,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18675852.599999998,31126421.0,Death Proof
18.420680753952364,2004,12,4,19.024170106226325,68.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,119380356.02727333,212956024.0,Lemony Snicket's A Series of Unfortunate Events
18.76427045543464,2021,4,2,20.078552589849377,71.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,410635308.84874886,762084982.6,Fear of Rain
17.312018149733785,2012,5,2,18.81663668103929,65.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21494086.19541184,41495213.0,Safe
19.12970127858986,2022,2,1,20.092801327248736,70.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229423307.09412643,532344463.4,The Tinder Swindler
17.216707972959764,2006,9,3,18.690947963350318,70.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16296606.142686797,41457834.0,Gridiron Gang
16.860033043306743,2019,4,2,18.561233212466632,57.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,47955720.82851185,111809732.0,Pet Sematary
16.257857680289998,2019,4,2,18.561233212466632,57.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,28037240.034939133,57469850.0,Pet Sematary
17.72753358339242,2011,9,3,19.174400440716823,72.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37104545.09203487,111300835.0,Moneyball
18.5214306560941,2022,3,1,20.215260018438233,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,235798958.83377984,660008190.4,Sinister Stepsister
13.122365377402328,2018,10,4,17.726028788972254,55.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776673.425307818,7758581.6,After Porn Ends 3
19.39501394699483,2023,5,2,18.98194959542825,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73185478.37239882,178359863.0,Charles Enterprises
18.525040768285617,2022,11,4,19.549685872168645,70.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,130165878.2681837,395069158.8,Taurus
17.479072229734946,2007,9,3,18.337190074998436,64.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15643780.327120803,26796824.0,Shoot 'Em Up
17.72753358339242,2005,3,1,18.812252522734546,57.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,82842394.20772906,161941727.0,The Ring Two
17.453096744006448,2016,12,4,19.31154619355327,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40589391.23439817,117425156.0,Why Him?
15.687312888712007,2021,7,3,18.94995794944963,61.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366348.2236591328,937490.0,Werewolves Within
14.914123179965662,1992,5,2,18.130560498980426,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,648868.0679628782,1829804.0,Poison Ivy
16.811242881518265,2019,9,3,19.07949989246899,69.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39332018.78779401,111174248.0,Good Boys
17.622173069956816,2005,8,3,18.601823569885184,69.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27359670.930385772,50871113.0,Unleashed
17.47902094637001,1980,11,4,19.730603597207235,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,130965297.10618182,360848744.0,Tender Cousins
16.300417291085605,2017,7,3,19.01042988452696,56.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,8730761.78828449,23477345.0,Wish Upon
16.811242881518265,2021,7,3,18.591419498000217,67.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7045696.431568401,19754272.0,Stillwater
18.721962428543037,2022,9,3,19.27501119105933,59.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88148951.35706389,234980052.8,Fenced In
16.860033043306743,2007,3,1,18.79362261739786,79.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17807920.657917913,43632609.0,Freedom Writers
18.804172878064897,2023,1,1,19.472687673533,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137348871.32936925,301123555.2,Unwelcome
19.033701885450142,2023,4,2,18.999313775220458,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107015917.8,178359863.0,Jesse Rodriguez vs. Cristian Gonzalez
17.50439003707821,2022,4,2,18.96845932467869,72.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25141679.001603886,88000000.0,Downton Abbey: A New Era
15.424948670398354,2018,3,1,18.852346371856523,56.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17076494.214246374,32144262.0,The Strangers: Prey at Night
16.118095750958314,2010,9,3,18.807048679136987,61.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,29121970.984849762,63354114.0,Devil
15.894952224644102,1983,3,1,18.592726200826664,69.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10262391.570609057,20036244.0,Creepshow
18.933504376369054,2016,1,1,19.662330640645596,63.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,265703099.52625754,486643416.8,Jarhead 3: The Siege
17.6867115897055,1999,11,4,19.059687217970197,68.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,66587432.555518255,151463090.0,The Bone Collector
13.151926839829189,2013,2,1,17.69086450136079,75.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2198700.899076946,6677474.0,3096 Days
18.46947091764561,2021,5,2,19.761096102162572,66.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,217317381.88783005,449383521.4,Oxygen
18.423676262902255,2022,10,4,19.788217413698938,57.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,181056741.9559678,394284937.6,The Substitute
18.48045795740797,2021,7,3,19.598069693245844,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,169413579.92363214,317891223.8,Deep
19.123481186492416,2018,9,3,19.101513469819203,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15434787.385417614,38157314.0,Young Mother's Friend
15.424948670398354,1995,9,3,18.376054268944518,52.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7978326.173131193,15126948.0,Halloween: The Curse of Michael Myers
17.370858648025116,2008,11,4,18.839896830180425,62.0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,33103209.091749072,77220596.0,Mirrors
15.501909696719672,1967,10,4,18.18287507479265,76.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24735560.70261343,45300000.0,The Dirty Dozen
15.76142084987672,2006,11,4,18.220140271504658,70.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27881757.771192838,57051053.0,The Descent
16.539479382788418,2022,8,3,17.290368972790816,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15504.030696104968,42195.0,Into the Deep
17.180507229669413,2015,7,3,19.532139795960624,64.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206093510.4338663,387053506.0,Monster Hunt
17.034386422832473,2004,8,3,17.686595561429275,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6296178.985380574,20796847.0,EuroTrip
17.72753358339242,2006,8,3,19.174012308601654,64.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35101027.27777855,71052604.0,Curious George
15.607270193858982,2019,7,3,18.880313174678864,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10842665.931721227,24948141.0,Booksmart
18.5159909328476,1997,9,3,18.95974149407301,46.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87749851.71582669,150468000.0,Speed 2: Cruise Control
17.860395946279827,1988,7,3,19.339564577549186,68.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4353581.437577212,8201600.0,Dragon Ball: Mystical Adventure
18.561659345897016,2014,11,4,19.771218420497586,72.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,210478962.43717173,381739104.4,Dragons: Dawn Of The Dragon Racers
17.6867115897055,1997,10,4,18.653034120526833,62.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8249174.704990512,22420000.0,Red Corner
17.216707972959764,2018,1,1,18.99600312695128,71.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26497256.04260559,59284015.0,Molly's Game
14.914123179965662,2014,10,4,18.00344950866024,56.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2221127.2613178534,4915757.0,[REC]⁴ Apocalypse
17.216707972959764,2005,2,1,19.016941287693164,80.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90618397.18073021,231928227.0,Million Dollar Baby
17.370858648025116,2008,12,4,18.877154412453947,58.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5968393.762656215,10157534.0,Punisher: War Zone
18.164497351479852,2022,7,3,0.0,64.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149926656.3422657,431611098.0,My Daughter's Killer
18.288291567322144,2023,2,1,20.271817666928193,73.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,386345708.92583346,830669408.0,The Girl Who Escaped: The Kara Robinson Story
18.497641794347754,2020,11,4,19.912511185362625,78.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,304064440.32294476,973912359.0,Adultery Alumni Association 3
16.213405921671733,1966,5,2,18.88430390744844,76.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,50763556.01054323,112040388.0,Doctor Zhivago
15.201805169084134,1993,3,1,19.903219171292545,73.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7331620.441643877,14800000.0,Doraemon: Nobita and the Tin Labyrinth
19.017317029638075,2017,7,3,19.629027560712508,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66689347.7352242,175269998.8,Sister-in-law's Seduction
18.936732692658662,2013,6,2,19.23081977014929,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52147204.05062542,175269998.8,Inkô fechi: Hentai uneri shiri
16.993564429978885,2017,1,1,18.565989400518173,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22801909.115305293,64282881.0,Fences
17.860395946279827,2006,2,1,19.591211657975506,68.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3229149.708406555,6700000.0,Ultimate Avengers: The Movie
18.108705992592743,2019,6,2,19.80336256898654,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,252056241.23371515,498693699.0,Cencoroll Connect
18.142869804498215,2021,10,4,19.522277637105976,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,113087891.37653649,298222862.4,Grudge
18.29738253892009,2017,4,2,19.339155148392955,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,137716409.06424558,235364405.4,Science Fiction Volume One: The Osiris Child
14.0016589497425,2014,9,3,18.23253105541137,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2813617.7313227807,7700259.0,Who Am I
18.400478046838927,2011,1,1,19.703360839325992,70.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154029492.68143308,381840101.6,The Strange Thing About the Johnsons
18.26985786584569,2017,3,1,19.510705864144693,72.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305961349.5912186,634448192.8,Deadpool: No Good Deed
17.934515228183436,2022,9,3,19.458662054125117,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86708261.39274554,254671383.8,Girl Friday
18.65179247285226,2021,5,2,19.49653295867222,79.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288437470.7699109,601130942.4,Friends: The Reunion
18.643824303266577,1981,8,3,19.308334900734792,69.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,248120938.26629284,493214888.0,Clash of the Titans
16.52356082573315,1981,8,3,19.308334900734792,69.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26640000.0,44400000.0,Clash of the Titans
15.363073279446223,1986,8,3,17.660725650518273,57.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3636281.743986699,8025872.0,The Texas Chainsaw Massacre 2
18.793622667242023,2022,1,1,19.885354673008116,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,174851681.40478474,447114880.8,The Royal Treatment
16.811242881518265,2016,6,2,18.739828903522906,71.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49604675.296302974,85583945.0,Nerve
14.346139397261565,2021,4,2,18.669579962005393,74.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1772048.2663597416,3400000.0,Run
16.588099342704055,2007,5,2,18.989375957076103,75.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42016408.48715921,80976736.0,Hot Fuzz
16.906553056777135,2022,9,3,19.45254747775497,67.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168211044.85816288,331524155.0,Brahmāstra Part One: Shiva
17.281246492014,2016,9,3,19.10171977795784,56.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30818579.58644367,58500000.0,Skiptrace
18.099097133618006,2007,9,3,18.909889870001663,67.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,47970605.74570749,86802457.0,The Kingdom
18.1462439114085,2021,10,4,19.57291602753631,67.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,241032686.5961491,454211306.6,The Trip
17.860395946279827,2017,8,3,19.28249552524854,68.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,597414.8765569736,1118410.0,Fate/kaleid liner Prisma☆Illya: Vow in the Snow
17.78580249038432,2005,9,3,19.004782979041206,55.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61991642.50273168,109848461.0,The Dukes of Hazzard
13.399996629152975,1978,8,3,17.874014353743405,59.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9318687.381315108,16000000.0,Piranha
18.304295826722765,2019,12,4,16.951824641092085,67.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2772604.380040968,4983582.0,Latte and the Magic Waterstone
18.436554102951174,2017,3,1,19.902806399480625,75.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,335179734.1084657,605173999.8,Doraemon: Nobita's Great Adventure in the Antarctic Kachi Kochi
14.751604309291395,2021,4,2,19.780806942506523,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26072277.049210757,77899432.0,Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkazu Academy
19.00846741441004,2012,1,1,19.118356321483837,72.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,74004500.29210104,180047784.0,Hugo
16.906553056777135,2012,9,3,18.98453776568349,63.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30599790.226264037,77229695.0,Diary of a Wimpy Kid: Dog Days
18.064005814299346,2019,12,4,19.181559797080478,74.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109945069.00572373,207154748.0,S.W.A.T.
18.80321835423811,2017,11,4,19.800718122128664,64.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,173548385.46835223,336800768.8,Olaf's Frozen Adventure
18.064005814299346,2005,10,4,18.817669866653446,51.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,32178753.61546633,58757178.0,Doom
18.705859693704824,2023,2,1,19.482727186082652,62.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,157793285.2714023,407446362.4,The Locksmith
17.453096744006448,1997,4,2,18.527992079149875,65.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16999690.979861762,28946127.0,James and the Giant Peach
17.50439003707821,2004,1,1,18.7152908194474,52.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24731505.589764174,46176322.0,Torque
17.80819155866079,2019,5,2,18.728056539322747,68.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45007.98541673818,130000.0,Trial by Fire
18.75572339491706,2016,4,2,20.025504001516012,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,245625843.36669394,558017045.2,Young Mother 4
17.034386422832473,2011,10,4,18.04379007577736,68.0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13755597.662339168,26611650.0,A Monster in Paris
17.50439003707821,2005,11,4,18.8363306713926,68.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19021906.30236007,46666955.0,Get Rich or Die Tryin'
15.068273812173887,2019,3,1,16.95378071623841,76.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2418504.4750106046,4944386.0,Balkan Line
17.20349235723701,2019,7,3,17.88453982172727,67.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5834436.40841538,11750306.0,The Divine Fury
14.220976332738882,1953,9,3,17.754677607088517,79.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4330388.808057917,12000000.0,Roman Holiday
18.742764250367856,2022,12,4,19.17085333915036,51.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47338824.769429356,121005503.2,It's a Wonderful Binge
18.25344483639678,2020,6,2,18.944404174634965,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,91319794.85481694,178745725.6,You Should Have Left
18.064005814299346,1989,12,4,18.479471550350116,73.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,28317666.64860915,54243441.0,The Abyss
18.606330099144643,2021,3,1,19.64595279485078,68.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,137477678.14170742,461753653.4,Yes Day
17.984662878623027,2018,3,1,19.67252849449209,71.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,174448452.39543945,480248424.4,Adultery Alumni Association
17.909855136853043,1969,10,4,18.97267393631301,70.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101177484.77722326,176262839.0,The Italian Job
18.202524746587006,2019,6,2,19.326224390790443,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153014609.30964842,411716817.2,Euphoria
17.370858648025116,2014,4,2,19.13732144878977,56.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9518304.125925949,18376443.0,Sabotage
17.034386422832473,1989,2,1,19.566991385545762,78.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,176297271.44698787,412800000.0,Rain Man
18.064005814299346,2006,11,4,18.856110180746715,71.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47475504.45183422,94973540.0,The Guardian
16.648723960844016,2012,12,4,19.227634038929025,73.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,34549334.402620696,116044347.0,Pitch Perfect
17.989897843244528,2012,12,4,19.51079821022011,73.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,165237454.40870973,438420442.0,Les Misérables
15.591152162811294,2015,8,3,17.514354809090037,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4446905.153637899,12975143.0,The Wave
17.216707972959764,1990,4,2,19.112925705495336,74.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96403005.25881186,200500000.0,The Hunt for Red October
17.312018149733785,2006,8,3,18.931976739907917,54.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,32317260.802574478,62020814.0,Snakes on a Plane
17.073607134447293,2009,3,1,19.09945470196291,54.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102736046.71820739,185904750.0,Paul Blart: Mall Cop
18.495788225715607,2021,3,1,19.62710709274508,64.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,189792602.0626136,488836200.2,Crisis
18.767103318498883,1976,5,2,19.68976306030258,67.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,300189669.3635685,539810128.4,The Count of Monte-Cristo
